
**** Error Estimation Summary ****

BS-DISP Displaced Species:
Naphthalene,4.354329,0,3.49047735121417,7.33476781716147,11.3396091454545,24.4049163458317,-1.84649999999999E-17,12.53025,25.0605,1.331,4.6165,7.902
Methanol,2.071751,0,1.16799244059479,3.24605138040957,4.32950788369986,87.5723929439066,-2.3226E-17,40.8955,81.791,0,3.432,6.864
Ethanol,86.84986,41.5937577408212,76.2165271286132,83.5692459782511,86.8579806960763,90.3122930701414,50.572,70.36625,90.1605,85.881,90.061,94.241
Phenol,1.808656,0,0.222007675473904,5.79443703035102,9.75101046752319,22.4751493020887,0,11.79075,23.5815,0,2.9975,5.995
Formaldehyde,14.224,1.76588993283544,9.00361733169706,14.401772875572,21.1206270382243,31.8003890210532,1.17703,17.31102,33.445,8.813,14.503,20.193
Acetaldehyde,12.64738,0.596047997820153,8.00408364234662,12.7200402846569,20.9324400156052,30.9737998455537,0,14.91825,29.8365,8.029,12.8585,17.688
Isovaleraldehyde,8.571342,0,2.29574862700941,6.14391048068961,9.69566605209699,18.1070536039829,0,8.3565,16.713,5.266,8.6265,11.987
Hexaldehyde,7.019071,0,0.694769665488902,4.10996755533191,9.17336924851815,19.1260850502952,0,7.961,15.922,4.396,7.1105,9.825
m_p-Tolualdehyde,6.767228,0,0,5.86985077773382,15.3548449655362,26.8553151784509,0,13.42175,26.8435,2.113,6.8035,11.494
Phenylacetaldehyde,0,0,0,0.245088477035365,3.69378046129426,9.77009246207753,-6.3834E-17,5.2475,10.495,0,0.622,1.244
Cyclohexanone,14.4305,1.33340232108621,6.34965749748641,10.1921696581385,17.8249989607457,30.8499123767008,0,14.74275,29.4855,11.039,14.587,18.135
Methyl acetate,4.110592,0,1.39026787048014,5.24987961346774,10.681775404273,21.6059258367639,0,10.175,20.35,1.101,4.0935,7.086
n-Butyl acetate,5.075917,0,3.53392925785522,7.6951148133678,12.1713729549916,23.8860928805646,0,9.65975,19.3195,1.971,4.995,8.019
D5-Siloxane,9.042101,0,2.44784297695875,9.89151988802053,16.3341585604804,28.3909230593463,0,16.743,33.486,6.842,10.53,14.218

Percent of Species Sum for VCP (Siloxane),,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,8.234712,3.05562893652189,7.56378027385349,10.319372585856,14.6642001803185,22.2823050138443,1.545585,12.66054,23.7755,5.681,8.413,11.145
Chloroform,9.148596,0,3.69418108204555,7.42609165542832,13.223114030866,23.9488829653863,0,13.67075,27.3415,6.474,9.475,12.476
Trichlorofluoromethane,0,0,0,0.606438846856368,7.10474447699672,16.7780860053835,-6.30999999999997E-18,8.959,17.918,0,1.246,2.492
Dichlorodifluoromethane,13.22004,1.54773605346584,10.4756735903151,14.3236724726571,20.1574839327045,30.0287449822072,0,15.54975,31.0995,10.484,13.218,15.952
Carbon Tetrachloride,4.676558,0,2.12850463996235,5.94644801936169,10.9606472645373,21.5436442376235,0,11.46975,22.9395,2.291,4.9035,7.516
1_1_2-Trichlorotrifluoroethane,4.578741,0,2.4875054060024,5.54921830556695,10.1436281324197,17.1366271741474,-4.02799999999998E-19,10.94825,21.8965,2.392,4.8035,7.215
1_2-Dichloro-1_1_2_2-tetrafluoroethane,5.404392,0,4.27384730336191,8.47214896633447,13.7530180333354,19.5251842479463,0,12.56,25.12,3.319,5.4585,7.598
Tetrachloroethene,12.83497,0.126165554125566,11.1746961439507,16.8011596784815,25.9280096161056,36.1000531251907,0,17.9185,35.837,10.12,12.88,15.64
1_2-Dichlorobenzene,0,0,0,0,1.40894030501878,4.14986704297985,0,24.827,49.654,0,0.5355,1.071
1_4-Dichlorobenzene,0.03020093,0,0,0,1.06900815473139,6.16156292826164,0,12.892,25.784,0,0.7545,1.509
PCBTF,5.9987,0,3.20727386948718,10.8940775866202,25.3071958762331,38.4421712741732,0,19.4805,38.961,3.116,5.739,8.362
N-Butane,14.50782,4.97836557956643,11.5667107245468,15.865388120576,21.211237059142,28.8972815139718,0,16.602,33.204,12.655,14.6055,16.556
Isobutane,31.84051,7.43915370750594,23.6166588764162,34.0069626810671,42.3228225341942,52.6553271374867,0,27.2365,54.473,29.164,32.357,35.55
N-Pentane,0,0,0,0,1.49642315258689,9.46156708701881,0,10.306,20.612,0,0.4115,0.823
Isopentane,13.40407,1.19925984983184,6.02849022296275,13.2875761579548,20.1340739415728,28.901014314083,0.260205,16.1466,32.033,11.258,13.569,15.88
2-Methyl pentane,22.11292,2.78553022239047,10.0716585304178,17.6286109343295,24.6139031088521,39.892407856551,0,22.369,44.738,19.351,22.405,25.459
Butene,13.98079,5.88014172768363,11.854680151484,14.6120758208389,18.5778866045629,25.7407764518282,0,14.71975,29.4395,11.428,14.068,16.708
Propylene,10.11688,0,6.63767531570577,13.5752827595287,19.1380880515095,26.8044982396078,0,14.63525,29.2705,6.872,9.9255,12.979
cis-2-Pentene,4.907259,0,1.99678276313288,6.13525437829842,10.0819072132866,20.130051884676,0,11.219,22.438,2.459,5.06,7.661
Isoprene,0,0,0,0.883693333363755,7.07310704124366,20.8085105428029,-5.60499999999998E-18,9.816999,19.634,0,2.22,4.44
alpha-Pinene,1.74848,0,2.56746470007134,5.52172036644655,9.48909211521914,21.8449880625227,0,9.818501,19.637,0,3.0775,6.155
MVK,1.636884,0,0.877260581670679,3.20458704772633,7.44368827467946,19.4575843696219,0,8.50725,17.0145,0,3.1705,6.341
Benzene,9.307271,0,0,6.13055689789427,15.1894696391062,29.5568988740916,0,16.67825,33.3565,4.846,9.686,14.526
Toluene,3.903649,1.92772115783195,5.05394715260485,8.74687092390585,15.1874621949907,25.8185584812105,0.56202,13.36951,26.177,2.133,3.943,5.753
Ethylbenzene,5.630774,2.72307261237402,6.53735981956036,10.1140593831044,16.9875784473152,27.673739162366,1.561453,13.50523,25.449,3.896,5.6745,7.453
Propylbenzene,7.722769,5.09440568668129,8.48577977305609,13.3510025028931,20.4457962967898,26.5593542394355,2.0653,14.2064,26.3475,5.393,7.825,10.257
m_p-Xylene,0,0,0.559859068564784,8.45680056767367,15.9241554667495,24.873969918148,0,11.88875,23.7775,0,0.6665,1.333
o-Xylene,4.34625,1.48894759416736,4.51880762570821,10.4922650091382,19.4507589899278,28.0351132443242,0,12.396,24.792,2.498,4.37,6.242
p-Isopropyl Toluene,9.275088,0,0,5.98922029314497,12.1832361635362,21.2458068079924,0,9.782,19.564,6.648,9.544,12.44
Naphthalene,13.95714,0,4.5406704456426,15.0226213123818,25.6635632941838,40.6184381667328,0,19.0265,38.053,10.669,14.0135,17.358
Methanol,1.49768E-17,0,0,0.406760731819123,1.40436458526282,6.29151902808046,-2.43745E-17,2.399875,4.79975,0,2.063,4.126
Ethanol,1.822461,0,0,0,3.18393427920636,10.7885153766348,-7.14499999999997E-25,4.409625,8.81925,0,2.6185,5.237
Phenol,0,0,0,0,3.25964049157462,17.508041080686,0,9.219,18.438,0,0.517,1.034
Formaldehyde,18.46388,6.51062460813446,14.9821557396606,18.7903984750966,23.1782090305054,32.045285832489,0,16.2515,32.503,13.267,18.6,23.933
Acetaldehyde,22.07202,9.28158712130979,18.4817941338533,23.0862842025272,28.5942680973044,37.6086824070247,2.8942,19.88535,36.8765,17.294,22.0685,26.843
Isovaleraldehyde,0,0,0,2.23662323540701,9.23843997125533,23.7817107098719,-3.66505E-17,14.831,29.662,0,1.1695,2.339
Hexaldehyde,1.687417,0,0,3.35692145144291,11.881516343363,30.4144744179622,0,15.946,31.892,0,2.8125,5.625
m_p-Tolualdehyde,22.38196,9.29134538201202,19.6749096769933,28.1592990224137,33.8552954969795,44.4222832431839,0.65626,20.24213,39.828,16.832,22.3485,27.865
Phenylacetaldehyde,0,0,0,4.0994575256336,8.72434568294849,18.5532494742386,0,10.30875,20.6175,0,1.0045,2.009
Cyclohexanone,14.35769,0,10.6034348215685,17.170043032874,27.4426174357273,38.0651379579978,-1.3915E-19,18.9935,37.987,9.501,14.196,18.891
Methyl acetate,12.28413,0,2.30367947936911,8.90001320585484,17.7124715212205,33.1612262006088,-1.294E-18,18.43225,36.8645,9.576,12.5275,15.479
n-Butyl acetate,0,0,0,7.44730868527175,17.3782077842035,32.5441055411361,0,15.79925,31.5985,0,0.72,1.44
D5-Siloxane,37.1862,4.74828984805017,20.1030647090229,30.8191255538954,42.0011239451623,53.1351844322059,0.343425,27.04596,53.7485,34.328,37.676,41.024

Percent of Factor Total for Commercial and industrial solvents,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,1.54128566162362,5.712039,3.208648,2.028244,1.136592,0.7031024,2.507784,0.715412,0.6473995,3.21196,1.342276,0.8972268,
Chloroform,0.383738240982472,1.080827,0.7558194,0.5206702,0.2882831,0.1786456,1.815505,0.2217032,0.1612257,0.8101833,0.3348127,0.221658,
Trichlorofluoromethane,3.27760679258534,0,4.479549,4.282294,2.565312,1.805876,8.441314,1.862667,1.613037,6.791581,2.839983,1.899366,
Dichlorodifluoromethane,1.72708352606903,0,0.5143531,1.680301,1.517589,1.330091,0,1.277739,1.326223,2.95814,1.497416,1.149713,
Carbon Tetrachloride,0.81293827962865,0.07978152,1.118431,0.9764483,0.6208977,0.462518,1.156661,0.4912346,0.4659846,1.668958,0.7048435,0.4753509,
1_1_2-Trichlorotrifluoroethane,0.892038902656301,0,1.084026,1.02607,0.7106701,0.5139859,1.823792,0.5091997,0.4593169,1.807291,0.768507,0.5212404,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.118778750458231,0,0.09962233,0.1134696,0.08347102,0.08269062,0,0.07250699,0.07525828,0.2348709,0.1032668,0.0719405,
Tetrachloroethene,0.0633502161948959,0.3540322,0.127878,0.08623356,0.04942254,0.04044414,0.2226934,0.04334877,0.03654346,0.130347,0.05528941,0.03742311,
1_2-Dichlorobenzene,0.0190701347797254,0,0.002665119,0.01329997,0.01169595,0.01102296,0,0.01069299,0.01109873,0.02277204,0.01412864,0.01207122,
1_4-Dichlorobenzene,0.0103568656364482,0,0,0,0.005587615,0.01895747,-1.271788E-19,0.008640438,0.008968301,0.002053869,0.006306525,0.007318805,
PCBTF,0.161390834159759,0,0.2348886,0.2294055,0.142134,0.1175982,0,0.1063094,0.1103434,0.3324418,0.1409168,0.09532721,
N-Butane,1.68298703478883,0,3.357752,2.957195,2.223279,2.018921,-1.226712E-17,1.172042,1.216515,2.900068,1.461299,1.118822,
Isobutane,1.54907081291683,0,2.024894,2.887511,2.078234,1.693939,0,1.351982,1.403283,2.562431,1.292335,0.9900087,
N-Pentane,0.576304539201458,0,0,0.5331612,0.764549,0.822144,-2.400913E-18,0.6325266,0.6565279,1.056102,0.5104349,0.3805471,
Isopentane,4.23913107544073,17.45444,9.171472,6.753537,3.804553,2.572684,12.03019,2.712186,2.35861,8.741815,3.671318,2.464364,
2-Methyl pentane,5.44118167436993,18.01007,10.96752,8.361381,4.550549,3.320482,25.67048,3.763855,2.932599,11.20101,4.677731,3.124966,
Butene,1.38540834132748,4.832434,2.559469,2.22384,1.307286,1.077127,1.450243,0.8736207,0.8517404,2.580274,1.198112,0.86911,
Propylene,0,0,0,0,0.5966935,1.273417,0,0.7772538,0.8067468,0,0.03031898,0.03753595,
cis-2-Pentene,0.125916107446073,0.06653004,0.2505869,0.1860025,0.1053606,0.0702606,0.3696742,0.07237342,0.06109221,0.2573822,0.109023,0.07370838,
Isoprene,0.628418574350781,0,0,0.2950055,2.097071,2.690594,0,2.435672,2.528094,-1.8412E-17,1.053885,1.304747,
alpha-Pinene,0.101485837902828,0,0,0.1275242,0.3743139,0.5202673,0,0.4928472,0.5115484,-8.971603E-17,0.1866611,0.2310929,
MVK,0.365582570988979,0,0,0.3121578,1.102298,1.284299,0,1.224659,1.271129,0,0.5283604,0.6541286,
Benzene,4.85526189233992,14.19837,9.305057,6.342872,3.381624,2.3148,10.22001,2.442536,2.147416,10.08894,4.22782,2.832671,
Toluene,3.33977180664306,17.38303,7.546495,5.508564,3.10552,2.369813,12.84062,2.516195,2.12443,6.725081,2.899608,1.989014,
Ethylbenzene,0.464814200905415,2.130175,1.029052,0.8105896,0.4707696,0.347865,1.565781,0.3673503,0.3218753,0.9200074,0.4030842,0.2800386,
Propylbenzene,0.103995677722729,0.5744914,0.2504436,0.1768511,0.1014874,0.07401009,0.4533693,0.08570399,0.07175277,0.2046034,0.08996572,0.06267799,
m_p-Xylene,0.207442327984855,0,0.03614892,0.4520786,0.3947507,0.3212528,0,0.2691995,0.2794143,0.2797223,0.1780806,0.1538864,
o-Xylene,0.314514302431281,0.6594184,0.6712638,0.5657252,0.3745203,0.2939805,0.7421004,0.2932648,0.2762335,0.5756811,0.2724961,0.2003276,
p-Isopropyl Toluene,0.226248697190915,0,0.4199488,0.3217046,0.21405,0.1471021,0.3678237,0.1440368,0.1355451,0.4433852,0.1957631,0.1368205,
Naphthalene,0.111446764688059,0,0.2394131,0.190121,0.1205283,0.1008784,0.004787117,0.1107066,0.1147257,0.1963205,0.09668019,0.07296237,
Methanol,33.8712179398609,0,0,5.254495,30.03078,37.64873,-1.70884E-14,37.70713,39.13793,0,41.97311,51.96417,
Ethanol,4.1069577978881,0,0,0,2.52738,4.304727,0,2.768782,2.873844,0,3.53713,4.37909,
Phenol,3.19888380749355,0,1.801776,3.325907,2.589181,2.405407,0,1.941877,2.015562,5.916149,2.797752,2.055465,
Formaldehyde,12.1939289490698,0,19.61862,21.32031,16.99276,13.84041,0,16.14145,16.75393,10.35428,10.51771,10.55661,
Acetaldehyde,4.01196733248215,0,8.069372,9.621695,7.09225,7.925315,0,9.289773,9.642275,1.396702,3.430323,3.914396,
Isovaleraldehyde,0.0784063502070999,0,0,0.1140419,0.1021609,0.1120412,-8.507584E-19,0.1015276,0.1053801,-1.078752E-17,0.06643084,0.0822437,
Hexaldehyde,0,0,0,0,0,0.1369176,0,0.03644315,0.03782599,0,0.009184182,0.01137034,
m_p-Tolualdehyde,0,0,0,0.004026219,0.005033085,0.005591587,-3.50489E-20,0.007111175,0.00738101,0,0.0008159413,0.001010164,
Phenylacetaldehyde,1.23278451709418,0,0.7888992,1.314597,0.9434486,0.9361424,0,0.7555245,0.7841929,2.297813,1.067962,0.7752153,
Cyclohexanone,0,0,0,0.005992392,0.006601973,0.007246169,-2.992443E-21,0.007846203,0.008143928,0,0.0007952307,0.0009845233,
Methyl acetate,4.0999860206106,17.46436,7.373636,5.549984,2.977532,2.060024,15.89237,2.33848,1.824172,8.719429,3.575488,2.351051,
n-Butyl acetate,1.80935049794355,0,2.892296,2.877363,1.724693,1.330648,2.424812,1.161611,1.113678,3.662186,1.587664,1.093856,
D5-Siloxane,0.669900649151914,0,0,0.6493331,0.709096,0.7080228,0,0.6849938,0.710986,0.9500312,0.5449061,0.4484723,

Percent of Factor Total for Education institution,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0.295919387173959,1.542337,0.5801087,0.4608574,0.3905548,0.3105012,0,0.2895548,0.2920716,0.4126827,0.3273529,0.303328,
Chloroform,0.0641445409053178,0.6308017,0.1154184,0.09186918,0.07707163,0.06058278,0.7234737,0.06243135,0.05668544,0.09846119,0.06970938,0.0616142,
Trichlorofluoromethane,0.264457274149015,0,0,0.3716291,0.682431,0.7408237,0,0.6404964,0.6460637,0.06503092,0.3798333,0.4684671,
Dichlorodifluoromethane,0.607629035633628,0,1.138534,2.282694,2.446974,1.990458,-2.492442E-17,1.896551,1.913036,0.2553648,0.8848495,1.062083,
Carbon Tetrachloride,0,0,0.07988382,0.1482265,0.173302,0.1552004,0,0.1733869,0.174894,0,0.06460084,0.08278945,
1_1_2-Trichlorotrifluoroethane,0.0976321537017157,0,0.1584947,0.2070171,0.232131,0.22734,0,0.2111013,0.2129362,0.06074854,0.1476985,0.1721796,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.0196796666240157,0,0.05057218,0.08455253,0.08980459,0.06981376,0,0.07154169,0.07216354,0.003369323,0.03117405,0.03900258,
Tetrachloroethene,0.0441333275511744,0.3645743,0.06455002,0.04370471,0.03266654,0.02186511,0.5507771,0.02770645,0.02315982,0.0879202,0.04446359,0.03222821,
1_2-Dichlorobenzene,0.365516339431043,0,0.4336832,0.4075148,0.2875529,0.1810826,3.153158,0.187339,0.1615596,0.7988616,0.3658684,0.2439574,
1_4-Dichlorobenzene,0.373533362254092,0.1500306,0.7786316,0.4805733,0.4031591,0.2890313,0,0.2935204,0.2960717,0.8014594,0.3735994,0.2531338,
PCBTF,0.0577176886387435,3.032699E-05,0.04202149,0.04610318,0.04167653,0.03337331,0,0.03338151,0.03367166,0.1020057,0.05591071,0.0429325,
N-Butane,4.33023711456229,30.8903,6.774657,5.06767,4.429328,3.560537,4.985038,2.750606,2.731183,8.562363,4.319853,3.125358,
Isobutane,1.08706928930775,0,1.256496,1.457101,1.383387,1.584942,0,1.159257,1.169334,1.817819,1.047724,0.830901,
N-Pentane,0.188988601440298,0,0,0.1581509,0.6513116,0.6752437,-5.777091E-18,0.4486443,0.4525439,0.06238213,0.1384146,0.1598218,
Isopentane,2.03956961168127,0,2.275756,2.125399,1.766058,1.752968,0,1.105376,1.114984,4.006181,2.047374,1.495864,
2-Methyl pentane,0.423188753831429,0,0,0.1005146,0.2659939,0.4937416,-1.674955E-16,0.3030218,0.3056557,0.5115264,0.4293102,0.4061619,
Butene,1.63412139401866,6.146827,1.964815,1.807818,1.8419,1.313724,3.154159,1.107924,1.090138,3.041491,1.637185,1.241797,
Propylene,6.55264499653464,45.01157,11.70549,8.33317,6.417714,4.547777,32.42182,4.641407,4.399934,13.04412,6.570238,4.747493,
cis-2-Pentene,0,0,0,0.004554758,0.02793982,0.04387869,0,0.03689864,0.03721937,0,0.001095798,0.001404325,
Isoprene,0.933694100286437,0,0.1076843,0.8500929,1.091678,1.429319,0,1.247046,1.257885,0.6719841,0.9671009,1.050192,
alpha-Pinene,0.280442562923035,0.1450716,0.4211444,0.3529181,0.3257214,0.386894,0,0.3210001,0.3237903,0.2790318,0.2842612,0.2857336,
MVK,0.432006782410039,0,0.2397826,0.4888118,0.4687142,0.6952475,0,0.6075607,0.6128417,0.3146997,0.4512465,0.4896918,
Benzene,0.0110141774023345,0,0,0,0.2278682,0.381872,0,0.2738654,0.2762459,0,0.278708,0.3571793,
Toluene,1.61949433239537,3.451723,1.473433,1.37837,1.310044,0.973487,0,0.9101301,0.9180411,2.782668,1.559874,1.215592,
Ethylbenzene,0.252783485920145,0.4548016,0.2222397,0.2265171,0.2108472,0.1598832,0,0.1410447,0.1422707,0.4288911,0.2429202,0.1905593,
Propylbenzene,0.0701332778499376,0.2952256,0.07285341,0.06097731,0.05314023,0.04288775,0.2398628,0.03763886,0.03588109,0.1268632,0.06883789,0.05250063,
m_p-Xylene,0.703840274777654,0,0.6581303,0.651547,0.6038375,0.4352258,0,0.3751211,0.3783817,1.347857,0.6890476,0.5035573,
o-Xylene,0.309174291111633,0.01315305,0.2640803,0.273905,0.253112,0.1827337,0,0.1639147,0.1653395,0.5381259,0.2967507,0.2287906,
p-Isopropyl Toluene,0.0471172481223247,0,0.04085308,0.03779824,0.03496604,0.0338248,0,0.03467897,0.03498041,0.07887414,0.04862745,0.04011138,
Naphthalene,0,0,0,0,0,0,0,0.0005193063,0.0005238202,0,0.001153992,0.001478902,
Methanol,38.8111667005301,0,33.33804,40.03975,42.97784,47.96687,-3.664675E-18,53.95468,54.42366,0,32.68522,41.88787,
Ethanol,0,0,0,0,2.045072,4.505165,-2.702462E-16,3.982227,4.016841,0,5.058824,6.483155,
Phenol,1.85972640638925,0.8503655,2.489191,2.157705,1.801569,1.707569,9.978569,1.397255,1.322665,3.538897,1.934664,1.482986,
Formaldehyde,18.505322533689,0,13.23862,14.5245,13.72106,12.18625,0,10.97524,11.07064,25.91101,18.61275,16.55789,
Acetaldehyde,12.6384777692633,6.406208,12.62645,9.31066,8.034762,6.258949,-4.376444E-16,5.656559,5.705726,21.68282,12.68277,10.14878,
Isovaleraldehyde,0.62419940687258,1.113717,1.084669,0.7764033,0.6470463,0.5715452,5.285235,0.5422681,0.5010414,1.101385,0.6514951,0.5248268,
Hexaldehyde,1.87114944499029,0.4722644,2.958798,2.323554,1.972511,1.704446,28.98305,1.733233,1.496372,3.249793,1.923144,1.549621,
m_p-Tolualdehyde,0.00971376197134998,0,0.004107133,0.006834877,0.006508826,0.005306977,0,0.004730366,0.004771484,0.01556174,0.009492752,0.007784003,
Phenylacetaldehyde,1.00334677468304,0.5313963,2.202398,1.522045,1.333187,1.03143,10.50995,1.215212,1.13442,1.664501,1.069433,0.901889,
Cyclohexanone,0.0110615412209242,0,0.01299772,0.01044761,0.009175806,0.006595039,0.01490817,0.006589323,0.006517014,0.01836306,0.01101436,0.008945299,
Methyl acetate,0.313388277912627,0,0,0.04794106,0.1690291,0.2676787,-4.030529E-18,0.2106262,0.212457,0.356376,0.3153501,0.3037992,
n-Butyl acetate,0.258808442255451,0,0.1348616,0.3539397,0.3577722,0.393982,0,0.2853363,0.2878166,0.1613342,0.2316282,0.2514197,
D5-Siloxane,0.987744575618199,1.529593,0.9905564,0.9261662,0.7035812,0.619943,0,0.4833898,0.4875914,1.999186,0.9894258,0.7051238,

Percent of Factor Total for Winter blend gasoline,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0.771084315719987,2.000867,1.557794,1.035809,0.633598,0.5713501,4.875499,0.6935274,0.679293,0.7316899,0.4836553,0.4266138,
Chloroform,0.0818636953786211,0.08978555,0.2331206,0.1702006,0.1141884,0.0796014,0.8788454,0.07615236,0.07342021,0.02550103,0.05137811,0.05732918,
Trichlorofluoromethane,0.431894255951369,0,0.8177012,1.510237,1.176118,0.8482033,0,0.7319207,0.734412,0,0.3215463,0.3954937,
Dichlorodifluoromethane,3.62103490694808,0,0.9919096,4.862677,3.571251,2.437124,0,1.726861,1.732738,3.947621,2.314402,1.938804,
Carbon Tetrachloride,0,0,0,0.2287991,0.2200377,0.1910948,-8.20476E-18,0.1484971,0.1490026,0,0.03825292,0.04705011,
1_1_2-Trichlorotrifluoroethane,0,0,0,0.3183799,0.3177094,0.2452213,0,0.1455638,0.1460592,0,0.03318674,0.04081884,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.168000562730215,0.03743645,0.2683796,0.2093368,0.1419484,0.09808958,0,0.07317937,0.07342846,0.2037843,0.1063368,0.08392635,
Tetrachloroethene,0.0315348086205632,0,0.008265948,0.02671529,0.03128751,0.02653246,-4.021984E-18,0.02616442,0.02625347,0.02721382,0.02014294,0.01851682,
1_2-Dichlorobenzene,0.00506440285014553,0,0,0.008529761,0.01820144,0.05670113,-6.321519E-18,0.05894727,0.05914791,0,0.008402255,0.01033456,
1_4-Dichlorobenzene,0.00610540231739802,0,0,0,0.01046277,0.0258991,-5.831656E-17,0.02695941,0.02705117,0,0.00905042,0.01113178,
PCBTF,0.079840597936632,0,0.05607067,0.08782008,0.07698028,0.06450412,0,0.05956667,0.05976942,0.09814483,0.05301474,0.04263599,
N-Butane,15.4860277536767,30.33182,25.58697,13.72549,7.748659,4.188578,30.7739,3.172647,3.078699,23.73146,9.753434,6.538849,
Isobutane,7.94860634753099,5.527222,9.030209,6.574131,4.345826,2.629966,0,1.651322,1.656942,11.95547,5.04209,3.452191,
N-Pentane,6.10024374719359,6.960266,10.65387,6.143942,3.198334,1.626763,0,1.237262,1.241473,9.803759,3.845079,2.474737,
Isopentane,5.77093938378036,6.150906,8.501534,6.693217,3.948105,2.493935,11.7556,1.901303,1.867762,8.052169,3.698962,2.697837,
2-Methyl pentane,1.55488685179851,0,1.395712,1.662146,1.437832,0.9670912,0,1.171713,1.175701,1.068949,1.01656,1.004512,
Butene,5.74373964997522,14.78738,10.21423,5.472578,3.231952,1.962615,32.68822,1.389607,1.283075,8.344416,3.618694,2.5319,
Propylene,13.0511826171892,31.653,21.20219,12.81019,7.349648,4.288203,0,3.115626,3.126231,19.43845,8.291082,5.727477,
cis-2-Pentene,0.18910380447558,0,0.2259405,0.1776312,0.1119204,0.07349212,0,0.05455913,0.05474484,0.264631,0.1191025,0.08563469,
Isoprene,2.87594978505838,0,0,0.112068,0.6931128,0.7364736,0,0.8367338,0.8395818,1.916718,1.709881,1.662314,
alpha-Pinene,0.670876744694439,0,0.04519283,0.2570798,0.2301198,0.2006184,-2.929485E-17,0.2016763,0.2023627,0.4311471,0.4181429,0.4151523,
MVK,1.64783490766366,0,0,0.3022343,0.4470593,0.3714434,-2.153061E-17,0.3979804,0.399335,1.380674,0.9726953,0.8788709,
Benzene,1.49673569676684,0,1.749174,1.667067,1.14351,1.035587,0,1.79702,1.803136,0.5927582,0.8775407,0.9430334,
Toluene,2.47236201070146,1.991116,3.129159,2.807692,2.34298,1.649145,16.72383,1.525765,1.474035,2.990918,1.58476,1.26138,
Ethylbenzene,0.395174615314434,0.2630392,0.5524281,0.465147,0.357924,0.2756203,2.304095,0.2377875,0.2307544,0.4837452,0.2520382,0.1987516,
Propylbenzene,0.091758770952559,0.02881258,0.1153235,0.1091022,0.08594176,0.06278039,0,0.04531739,0.04547163,0.1074516,0.05842919,0.0471553,
m_p-Xylene,0.742684041940002,0,0.8925294,0.9330497,0.7170813,0.4636057,0,0.3256019,0.3267102,0.9370198,0.4680557,0.3602061,
o-Xylene,0.355247281932203,0,0.4402909,0.4629867,0.344242,0.2885081,0,0.2050311,0.2057289,0.4119373,0.226778,0.1841962,
p-Isopropyl Toluene,0.0410809772643111,0,0,0,0.02564875,0.03941908,0,0.04662942,0.04678813,0,0.0271374,0.03337831,
Naphthalene,0,0,0,0,0,0.007023035,-2.306143E-18,0.0354368,0.03555742,0,0.001711296,0.00210485,
Methanol,6.91642334571879E-09,0,0,16.74694,34.49504,47.57265,-1.789937E-14,47.11433,47.2747,-7.093889E-32,33.38726,41.06548,
Ethanol,7.41155229315782,0,0,3.744787,6.699688,5.722552,0,8.143561,8.171279,0,4.985088,6.131531,
Phenol,0,0,0,0,0,0.6672305,0,0.8030813,0.8058147,0,0.1568659,0.192941,
Formaldehyde,12.8110746222198,0,0,5.779152,8.072419,9.305984,0,10.70225,10.73867,0,9.703598,11.93518,
Acetaldehyde,4.37606200050448,0,0,1.90091,3.285742,4.935197,0,6.183957,6.205005,0,3.89754,4.793874,
Isovaleraldehyde,0,0,0,0.03849504,0.181342,0.2336566,0,0.2677635,0.2686749,0,0.04185056,0.05147512,
Hexaldehyde,0,0,0,0,0.2070188,0.6846864,0,0.737009,0.7395176,0,0.05440396,0.06691547,
m_p-Tolualdehyde,0.00194693818733463,0,0,0.002148138,0.004285162,0.004119745,-9.459812E-18,0.003546146,0.003558216,0,0.002752636,0.003385671,
Phenylacetaldehyde,0.556131384910973,0,0,0.0915974,0.4133919,0.5124346,-5.451485E-18,0.4016938,0.4030611,0,0.3833844,0.471553,
Cyclohexanone,0,0,0,0,0.003980516,0.004881751,0,0.00482052,0.004836928,0,0.0005701372,0.0007012542,
Methyl acetate,0.440044796874357,0,0.476843,0.998262,0.8162069,0.7026993,-4.940476E-17,1.134765,1.138628,0,0.3308058,0.4068826,
n-Butyl acetate,1.34816887487947,0.178345,0.9959096,0.9249104,0.9419371,0.8801472,0,0.8688696,0.871827,1.716734,0.8674437,0.6721289,
D5-Siloxane,1.22417560560226,0,0.8592625,0.9385464,0.8072768,0.7685744,0,0.5179834,0.5197465,1.337649,0.7668691,0.6356045,

